VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
2,2015-01-15 18:03:50 +00:00,2015-01-15 18:15:30 +00:00,1,3.09,-73.9537735,40.77509689,-73.97496033,40.74859238,12.5,0,14.3
2,2015-01-15 18:03:50 +00:00,2015-01-15 18:06:07 +00:00,1,0.44,-73.95811462,40.78065109,-73.9597168,40.77697372,4,1.5,7.3
2,2015-01-15 18:03:50 +00:00,2015-01-15 18:17:17 +00:00,1,1.11,-73.97499847,40.75216675,-73.99025726,40.75640488,9.5,2.1,13.4
2,2015-01-15 18:03:51 +00:00,2015-01-15 18:15:20 +00:00,1,1.59,-73.99813843,40.74512863,-73.98625183,40.73067856,9.5,2.1,13.4
2,2015-01-15 18:03:51 +00:00,2015-01-15 18:19:16 +00:00,5,2.97,-74.01154327,40.71303177,-74.00534058,40.75154114,13,2.8,17.6
2,2015-01-15 18:03:52 +00:00,2015-01-15 18:23:29 +00:00,3,4.36,-73.99648285,40.75322342,-74.01396179,40.70363235,17,3.6,22.4
2,2015-01-15 18:03:52 +00:00,2015-01-15 19:05:48 +00:00,1,23.47,-74.00504303,40.72056198,-73.81923676,40.66340637,52,10.4,63.2
2,2015-01-15 18:03:52 +00:00,2015-01-15 18:20:54 +00:00,2,2.47,-73.95168304,40.78173828,-73.9798584,40.77114105,12.5,2.7,17
2,2015-01-15 18:03:53 +00:00,2015-01-15 18:06:00 +00:00,1,0.43,-73.95262909,40.78335953,-73.95230865,40.77817154,3.5,0,5.3
2,2015-01-15 18:03:53 +00:00,2015-01-15 18:09:27 +00:00,5,0.8,-73.98712921,40.73966217,-73.97974396,40.73293304,5.5,0,7.3
2,2015-01-15 18:03:53 +00:00,2015-01-15 18:07:28 +00:00,1,0.93,-73.99465179,40.7634697,-73.98828125,40.77466583,5,1.2,8
2,2015-01-15 18:03:53 +00:00,2015-01-15 18:08:19 +00:00,1,1.19,-73.97065735,40.76504898,-73.9591217,40.78057861,5.5,1.3,8.6
2,2015-01-15 18:03:54 +00:00,2015-01-15 18:08:44 +00:00,1,1.4,-73.95713043,40.7751236,-73.94471741,40.79166031,6,1.75,9.55
2,2015-01-15 18:03:54 +00:00,2015-01-15 18:19:08 +00:00,1,1.96,-73.97457123,40.76065826,-73.98838043,40.77467728,11,1,13.8
2,2015-01-15 18:03:54 +00:00,2015-01-15 18:19:49 +00:00,1,2.31,-74.0074234,40.74288177,-73.9784317,40.75112152,12,1,14.8
2,2015-01-15 23:49:41 +00:00,2015-01-15 23:53:56 +00:00,1,1.28,-73.99404144,40.73622894,-73.98660278,40.7512207,6,0,7.3
2,2015-01-15 23:49:41 +00:00,2015-01-16 00:18:36 +00:00,2,7.23,-73.97111511,40.68940735,-73.97171021,40.75739288,26,0,27.3
2,2015-01-15 23:49:42 +00:00,2015-01-15 23:54:01 +00:00,1,0.64,-73.97133636,40.75389862,-73.97817993,40.7595253,5,0,6.3
2,2015-01-15 23:49:42 +00:00,2015-01-15 23:58:02 +00:00,2,2.08,-73.9773941,40.76633835,-73.96560669,40.79047012,9,1.9,12.2
2,2015-01-15 23:49:42 +00:00,2015-01-16 00:01:52 +00:00,1,3.73,-73.98735809,40.71957016,-73.96527863,40.68984985,13.5,2.8,17.6
2,2015-01-15 23:49:42 +00:00,2015-01-16 00:07:27 +00:00,5,4.09,-73.98821259,40.75923538,-73.94794464,40.80427551,16,3.3,20.6
2,2015-01-15 23:49:44 +00:00,2015-01-15 23:52:14 +00:00,1,0.46,-73.97662354,40.74794769,-73.98186493,40.75141907,4,0,5.3
2,2015-01-15 23:49:44 +00:00,2015-01-16 00:01:54 +00:00,2,2.79,-73.9690094,40.76335144,-73.99656677,40.73202896,11,0,12.3
2,2015-01-15 23:49:45 +00:00,2015-01-15 23:52:22 +00:00,5,0.49,-73.98633575,40.76657104,-73.98538971,40.76878357,4,8,13.3
2,2015-01-15 23:49:45 +00:00,2015-01-15 23:51:27 +00:00,1,0.34,-74.00274658,40.76055145,-74.00017548,40.76155853,3.5,0,4.8
2,2015-01-15 23:49:45 +00:00,2015-01-16 00:03:10 +00:00,1,6.15,-74.00772858,40.74805069,-73.95365906,40.82183075,19,14,34.3
2,2015-01-15 23:49:45 +00:00,2015-01-16 00:02:00 +00:00,6,3.96,-73.97190857,40.76290894,-73.90947723,40.76116943,13.5,2.96,17.76
2,2015-01-15 23:49:45 +00:00,2015-01-15 23:57:28 +00:00,1,1.53,-73.98487854,40.76141357,-73.98522949,40.7455864,7.5,0,8.8
2,2015-01-15 23:49:46 +00:00,2015-01-16 00:20:21 +00:00,1,10.08,-73.99334717,40.74729156,-73.93906403,40.66828918,32.5,8,41.8
2,2015-01-15 23:49:46 +00:00,2015-01-15 23:55:39 +00:00,2,0.87,-73.98182678,40.74039078,-73.98735046,40.74874115,6,1.62,8.92
2,2015-01-15 23:49:47 +00:00,2015-01-16 00:05:50 +00:00,2,4.29,-73.97457886,40.76234818,-73.93421173,40.76913071,15.5,4,20.8
2,2015-01-15 23:49:47 +00:00,2015-01-16 00:14:10 +00:00,2,7.14,-74.00604248,40.75037384,-73.96292877,40.66090393,24,7.35,32.65
2,2015-01-15 23:49:48 +00:00,2015-01-16 00:01:30 +00:00,1,2.53,-73.99383545,40.72038651,-73.97720337,40.75194168,11,2.3,14.6
2,2015-01-15 23:49:48 +00:00,2015-01-16 00:07:21 +00:00,1,3.58,-73.99271393,40.72141647,-73.97145844,40.76512527,15,0,16.3
2,2015-01-15 23:49:48 +00:00,2015-01-16 00:10:02 +00:00,3,4.9,-73.98451233,40.73285675,-73.97218323,40.71344376,18.5,3.8,23.6
2,2015-01-15 23:49:48 +00:00,2015-01-15 23:55:16 +00:00,2,0.55,-73.98883057,40.73658371,-73.98973846,40.73536301,4.5,1.5,7.3
2,2015-01-15 07:02:33 +00:00,2015-01-15 07:09:13 +00:00,1,1.6,-73.99182129,40.74455643,-73.97753143,40.76367188,7.5,1.5,9.8
2,2015-01-15 07:02:33 +00:00,2015-01-15 07:13:59 +00:00,1,2.37,-73.98487854,40.7449646,-73.98796844,40.76987076,10.5,2.1,13.4
2,2015-01-15 07:02:34 +00:00,2015-01-15 07:12:23 +00:00,3,2.07,-74.00585938,40.73640823,-74.00924683,40.71062088,9,2.25,12.05
2,2015-01-15 07:02:34 +00:00,2015-01-15 07:05:03 +00:00,6,0.47,-73.99081421,40.75622559,-73.98621368,40.76043701,4,0,4.8
2,2015-01-15 07:02:34 +00:00,2015-01-15 07:12:21 +00:00,5,2.72,-73.9546051,40.76979065,-73.98326874,40.75034332,10.5,2.62,13.92
2,2015-01-15 07:02:34 +00:00,2015-01-15 07:20:50 +00:00,1,3.91,-73.91098785,40.74243927,-73.95855713,40.76413727,16,0,16.8
2,2015-01-15 07:02:35 +00:00,2015-01-15 07:11:28 +00:00,1,1.75,-73.98988342,40.72047043,-74.01085663,40.71328354,8.5,1.7,11
2,2015-01-15 07:02:36 +00:00,2015-01-15 07:10:18 +00:00,1,1.7,-73.95558167,40.77903366,-73.97814178,40.77819824,8,1,9.8
2,2015-01-15 07:02:37 +00:00,2015-01-15 07:12:14 +00:00,1,4.78,-73.97238159,40.74749756,-74.01166534,40.70331955,15,0,15.8
2,2015-01-15 07:02:38 +00:00,2015-01-15 07:13:56 +00:00,1,2.83,-73.94483948,40.7792778,-73.974823,40.75613022,11,2.75,14.55
2,2015-01-15 00:18:51 +00:00,2015-01-15 00:23:24 +00:00,1,1.49,-74.00038147,40.73240662,-74.00353241,40.74738693,6.5,1.5,9.3
2,2015-01-15 00:18:51 +00:00,2015-01-15 00:39:50 +00:00,1,5.34,-73.97615051,40.75191879,-74.03625488,40.73840332,63,6.5,69.8
2,2015-01-15 00:18:51 +00:00,2015-01-15 00:26:08 +00:00,5,2.84,-74.01265717,40.70265198,-73.9937973,40.69765091,10,2.62,13.92
2,2015-01-15 00:18:52 +00:00,2015-01-15 00:27:43 +00:00,1,3.35,-73.98825073,40.74367905,-73.98053741,40.78012085,11,2.3,14.6
2,2015-01-15 00:18:52 +00:00,2015-01-15 00:30:40 +00:00,1,5.02,-73.98281097,40.74922943,-74.01274872,40.70233154,16.5,0,17.8
2,2015-01-15 00:18:52 +00:00,2015-01-15 00:50:42 +00:00,1,15.82,-73.99377441,40.75897598,-74.07316589,40.59317017,43.5,12,72.79
2,2015-01-15 00:18:52 +00:00,2015-01-15 00:25:44 +00:00,1,1.76,-73.99154663,40.76002121,-74.00565338,40.73764038,7.5,2.4,11.2
2,2015-01-15 00:18:53 +00:00,2015-01-15 00:28:20 +00:00,1,1.87,-73.96185303,40.75984573,-73.98418427,40.7572937,9,0,10.3
2,2015-01-15 00:18:54 +00:00,2015-01-15 00:30:16 +00:00,1,2.93,-73.94113922,40.70830154,-73.95075226,40.67433167,11,2.3,14.6
2,2015-01-15 00:18:54 +00:00,2015-01-15 00:25:17 +00:00,1,1.09,-73.9508667,40.70943069,-73.94865417,40.72262573,6.5,3,10.8
2,2015-01-15 00:18:54 +00:00,2015-01-15 00:26:20 +00:00,5,2.08,-73.9997406,40.72849655,-73.99104309,40.75040817,8.5,0,9.8
2,2015-01-15 00:18:56 +00:00,2015-01-15 00:26:17 +00:00,1,1.57,-73.98499298,40.76032257,-73.9828186,40.74438858,7.5,1.6,10.4
2,2015-01-15 00:18:56 +00:00,2015-01-15 00:25:04 +00:00,1,1.67,-73.9885788,40.75394821,-74.00408173,40.73329163,7,2,10.3
2,2015-01-15 00:18:58 +00:00,2015-01-15 00:22:56 +00:00,6,1.06,-73.94673157,40.77248383,-73.95980835,40.76849365,5,1.1,7.4
2,2015-01-15 00:18:58 +00:00,2015-01-15 00:29:16 +00:00,1,2.01,-73.96181488,40.75990677,-73.98601532,40.75724792,9.5,0,10.8
2,2015-01-15 00:18:58 +00:00,2015-01-15 00:23:16 +00:00,1,0.81,-73.9622345,40.7606163,-73.96722412,40.75673676,5.5,0,6.8
2,2015-01-15 00:18:58 +00:00,2015-01-15 00:38:25 +00:00,1,4.09,-73.98358154,40.75830841,-73.99693298,40.72040939,16,3.3,20.6
2,2015-01-15 00:18:59 +00:00,2015-01-15 00:27:29 +00:00,1,2.24,-73.99616241,40.76372147,-73.9744873,40.78833008,9.5,2,12.8
2,2015-01-15 00:18:59 +00:00,2015-01-15 00:27:50 +00:00,1,1.57,-73.95606232,40.81855774,-73.94251251,40.81227493,8,0,9.3
2,2015-01-15 00:18:59 +00:00,2015-01-15 00:23:02 +00:00,6,0.88,-73.98636627,40.74142838,-73.97966003,40.73299026,5,1.1,7.4
2,2015-01-15 00:19:00 +00:00,2015-01-15 00:24:14 +00:00,5,1.44,-73.96424866,40.76494598,-73.94876099,40.77402115,6.5,0,7.8
2,2015-01-15 21:57:34 +00:00,2015-01-15 22:03:57 +00:00,1,0.86,-74.0089798,40.71688843,-74.01322174,40.7057991,6,0,7.3
2,2015-01-15 21:57:35 +00:00,2015-01-15 22:15:23 +00:00,2,3.21,-73.96602631,40.71063995,-73.92888641,40.67951202,14,0,15.3
2,2015-01-15 21:57:35 +00:00,2015-01-15 22:15:36 +00:00,1,3.97,-73.99220276,40.71554184,-73.96376801,40.68692398,16,3.3,20.6
2,2015-01-15 21:57:35 +00:00,2015-01-15 22:09:36 +00:00,1,3.27,-73.99163055,40.72383881,-73.96208191,40.71998596,12.5,1.2,15
2,2015-01-15 21:57:36 +00:00,2015-01-15 22:02:37 +00:00,1,0.65,-73.97869873,40.7775116,-73.98217773,40.76869965,5.5,1.2,8
2,2015-01-15 21:57:36 +00:00,2015-01-15 22:07:06 +00:00,1,1.92,-73.98416138,40.742836,-73.99661255,40.72038269,9,2.85,13.15
2,2015-01-15 21:57:36 +00:00,2015-01-15 22:05:12 +00:00,1,3.13,-73.98104858,40.6893425,-73.98118591,40.72084427,10.5,3.3,15.1
2,2015-01-15 21:57:36 +00:00,2015-01-15 22:11:22 +00:00,5,2.83,-73.97749329,40.75379562,-73.9488678,40.78015518,12.5,3,16.8
2,2015-01-15 21:57:36 +00:00,2015-01-15 22:04:51 +00:00,1,0.97,-73.98950958,40.75783157,-73.98184204,40.7521019,6,0,7.3
2,2015-01-15 21:57:36 +00:00,2015-01-15 22:04:19 +00:00,6,1.43,-73.98827362,40.74906921,-73.97329712,40.7555809,7,1.88,10.18
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:06:03 +00:00,1,1.15,-73.96888733,40.76105881,-73.98113251,40.77103043,7.5,1.6,10.4
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:13:03 +00:00,1,2.76,-73.97741699,40.76366043,-73.9781189,40.73427582,12,2.5,15.8
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:06:24 +00:00,2,2.63,-73.97507477,40.75841141,-73.94654846,40.7790184,9.5,1,11.8
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:00:55 +00:00,1,0.53,-73.9560318,40.76379013,-73.96559143,40.76774979,4.5,0,5.8
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:15:43 +00:00,1,8.75,-73.87128448,40.77404022,-73.98802185,40.74388123,26,6.37,39
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:04:29 +00:00,1,1.39,-73.99786377,40.67450333,-74.01654816,40.67601013,7,0,8.3
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:14:34 +00:00,1,5.24,-73.99343109,40.74726105,-73.94783783,40.80379868,17,2,20.3
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:12:46 +00:00,1,2.49,-73.98828888,40.71990967,-73.99536133,40.74401855,12,2.5,15.8
2,2015-01-15 21:57:37 +00:00,2015-01-15 22:05:14 +00:00,1,2.27,-73.98854828,40.75913239,-74.00413513,40.73321152,8.5,0,9.8
2,2015-01-15 21:57:38 +00:00,2015-01-15 22:10:17 +00:00,2,2.37,-74.00133514,40.71910095,-73.9810257,40.74692535,10.5,2.2,14
2,2015-01-15 21:57:38 +00:00,2015-01-15 22:01:59 +00:00,2,0.76,-73.97319794,40.76398849,-73.98557281,40.76794052,5,1.65,7.95
2,2015-01-15 21:23:57 +00:00,2015-01-15 21:48:49 +00:00,1,4.53,-74.00402069,40.73296356,-73.95884705,40.77785873,19,0,20.3
2,2015-01-15 21:23:57 +00:00,2015-01-15 21:36:00 +00:00,2,3.76,-73.8431778,40.72091293,-73.83249664,40.6881485,13.5,0,14.8
2,2015-01-15 21:23:58 +00:00,2015-01-15 21:32:49 +00:00,5,1.36,-73.98362732,40.73814392,-73.97055054,40.7525177,8,1.7,11
2,2015-01-15 21:23:58 +00:00,2015-01-15 21:45:57 +00:00,1,4.68,-74.0032196,40.71390152,-73.99044037,40.66529083,18,3.7,23
2,2015-01-15 21:23:58 +00:00,2015-01-15 21:31:41 +00:00,5,1.93,-73.99211884,40.72520828,-73.97494507,40.7435112,8,0,9.3
2,2015-01-15 21:23:58 +00:00,2015-01-15 21:57:05 +00:00,5,6.54,-73.96309662,40.75847626,-73.9642334,40.71902084,26,6.62,33.92
2,2015-01-15 21:23:58 +00:00,2015-01-15 21:58:22 +00:00,1,18.81,-73.78279877,40.64434814,-73.99808502,40.73456192,52,14.33,72.46
2,2015-01-15 21:23:58 +00:00,2015-01-15 21:24:17 +00:00,2,0.02,-73.99434662,40.76119614,-73.99434662,40.76119614,2.5,0,3.8
2,2015-01-15 21:23:58 +00:00,2015-01-15 21:29:17 +00:00,1,0.88,-73.99325562,40.75249481,-73.98403931,40.76143646,5.5,0,6.8
2,2015-01-15 21:23:59 +00:00,2015-01-15 21:43:02 +00:00,2,3.95,-73.9828949,40.77329636,-74.00193024,40.72327423,16,2.6,19.9
2,2015-01-15 21:23:59 +00:00,2015-01-15 21:31:20 +00:00,6,1.49,-73.97135162,40.76067352,-73.95420837,40.77025986,7.5,1.2,10
2,2015-01-15 14:36:16 +00:00,2015-01-15 15:07:21 +00:00,1,9.95,-73.97920227,40.76167679,-73.87120819,40.77174759,32.5,6.5,39.8
2,2015-01-15 14:36:16 +00:00,2015-01-15 14:55:19 +00:00,1,0.85,-73.99512482,40.73980331,-73.99649811,40.74928284,12,3,15.8
2,2015-01-15 14:36:16 +00:00,2015-01-15 14:44:11 +00:00,2,0.95,-73.97488403,40.74193573,-73.98308563,40.73487854,6.5,0,7.3
2,2015-01-15 14:36:17 +00:00,2015-01-15 14:46:53 +00:00,1,1.96,-73.96953583,40.76023102,-73.94771576,40.77502441,9,1.8,11.6
2,2015-01-15 14:36:17 +00:00,2015-01-15 15:23:25 +00:00,1,4.34,-73.95613098,40.77722168,-74.00636292,40.74979782,28,0,28.8
2,2015-01-15 14:36:18 +00:00,2015-01-15 14:41:30 +00:00,1,1.19,-73.95574951,40.80392075,-73.96698761,40.78863907,6.5,0,7.3
2,2015-01-15 14:36:18 +00:00,2015-01-15 14:47:57 +00:00,1,1.39,-73.98177338,40.77336121,-73.98799896,40.75445175,8.5,0,9.3
2,2015-01-15 14:36:19 +00:00,2015-01-15 15:02:16 +00:00,6,4.88,-73.98590851,40.75616837,-74.01544952,40.70469666,21,1,22.8
2,2015-01-15 14:36:21 +00:00,2015-01-15 14:47:52 +00:00,6,1.31,-74.00289917,40.75131607,-73.99221802,40.74006653,9,1.8,11.6
2,2015-01-15 14:36:21 +00:00,2015-01-15 14:43:38 +00:00,1,0.78,-73.95913696,40.77756119,-73.95018768,40.77164078,6.5,1.3,8.6
2,2015-01-15 14:36:21 +00:00,2015-01-15 15:02:23 +00:00,1,3.02,-73.98407745,40.74321365,-73.95818329,40.77874374,17.5,3.5,21.8
2,2015-01-15 14:36:22 +00:00,2015-01-15 14:39:44 +00:00,1,0.64,-73.96183777,40.77375031,-73.95640564,40.78116989,4.5,1.12,6.42
2,2015-01-15 14:36:22 +00:00,2015-01-15 14:47:16 +00:00,1,1.74,-73.99469757,40.7505455,-73.97592163,40.76554108,9,0,9.8
2,2015-01-15 14:36:22 +00:00,2015-01-15 14:46:54 +00:00,1,2.29,-74.00602722,40.75019455,-74.00402832,40.72087097,10.5,0,11.3
2,2015-01-15 14:36:23 +00:00,2015-01-15 14:54:30 +00:00,1,2.17,-73.9731369,40.75892639,-73.97329712,40.76926041,13,0,13.8
2,2015-01-15 14:36:23 +00:00,2015-01-15 14:53:55 +00:00,5,1.96,-74.00318909,40.72314835,-73.99694824,40.74457932,12.5,0,13.3
2,2015-01-15 14:36:24 +00:00,2015-01-15 14:55:49 +00:00,5,1.73,-74.00209808,40.75046539,-73.98205566,40.7576561,12.5,2,15.3
2,2015-01-15 14:36:24 +00:00,2015-01-15 14:45:14 +00:00,1,1.63,-73.96774292,40.76863098,-73.96994019,40.78569031,8,1.6,10.4
2,2015-01-15 14:36:24 +00:00,2015-01-15 14:42:45 +00:00,1,1.38,-74.01080322,40.70329285,-74.01429749,40.71661377,7,2.1,9.9
2,2015-01-15 14:36:24 +00:00,2015-01-15 15:31:49 +00:00,1,15.94,-73.98297882,40.74987793,-73.78248596,40.64414597,52,0,58.13
2,2015-01-15 14:36:24 +00:00,2015-01-15 14:52:14 +00:00,1,5.09,-73.97181702,40.75421143,-74.00537109,40.705616,17.5,3,21.3
2,2015-01-15 21:23:59 +00:00,2015-01-15 21:27:56 +00:00,2,0.57,-73.98571777,40.73995972,-73.99456787,40.74367523,4.5,1,6.8
2,2015-01-15 21:23:59 +00:00,2015-01-15 21:39:09 +00:00,1,4.11,-73.96097565,40.76491165,-73.99526978,40.72728348,15.5,1,17.8
2,2015-01-15 21:23:59 +00:00,2015-01-15 21:45:33 +00:00,2,9.85,-73.86289215,40.76882172,-73.99279022,40.74890137,28.5,0,35.13
2,2015-01-15 21:23:59 +00:00,2015-01-15 21:33:00 +00:00,1,2.14,-73.97373962,40.75737,-73.97545624,40.73427963,9,1.5,11.8
2,2015-01-15 21:24:00 +00:00,2015-01-15 21:30:07 +00:00,1,0.65,-74.00062561,40.73159027,-73.99196625,40.72621155,5.5,1.2,8
2,2015-01-15 21:24:00 +00:00,2015-01-15 21:46:15 +00:00,3,6.81,-74.00978851,40.70441055,-73.97257233,40.76495361,24,0,25.3
2,2015-01-15 21:24:00 +00:00,2015-01-15 21:25:57 +00:00,1,0.34,-73.99697876,40.73152924,-74.00026703,40.73052979,3.5,0,4.8
2,2015-01-15 21:24:01 +00:00,2015-01-15 21:43:54 +00:00,1,4.83,-74.00600433,40.74026108,-73.96607971,40.79491806,17.5,3.76,22.56
2,2015-01-15 21:24:01 +00:00,2015-01-15 21:35:45 +00:00,5,1.15,-73.98191833,40.76782227,-73.99201202,40.75922012,9,1.9,12.2
2,2015-01-15 21:24:01 +00:00,2015-01-15 21:30:21 +00:00,2,1.13,-73.99041748,40.71945572,-73.98685455,40.72828293,6.5,1.4,9.2
2,2015-01-15 21:24:01 +00:00,2015-01-15 21:33:59 +00:00,1,2.22,-73.98095703,40.74462128,-73.99118042,40.7179184,9.5,2,12.8
2,2015-01-15 09:25:38 +00:00,2015-01-15 09:37:57 +00:00,1,1.17,-73.99424744,40.76324844,-73.98648834,40.75471878,9,2,11.8
2,2015-01-15 09:25:38 +00:00,2015-01-15 09:48:50 +00:00,2,1.69,-73.96514893,40.75534058,-73.98605347,40.75144958,15,2.5,18.3
2,2015-01-15 09:25:39 +00:00,2015-01-15 09:40:16 +00:00,2,0.97,-73.99861145,40.68138504,-73.99461365,40.68969727,9.5,0,10.3
2,2015-01-15 09:25:39 +00:00,2015-01-15 09:36:53 +00:00,1,1.83,-73.98101807,40.74457932,-74.00537109,40.74016953,9.5,1,11.3
2,2015-01-15 09:25:39 +00:00,2015-01-15 09:40:00 +00:00,5,1.97,-73.98319244,40.74713516,-73.98141479,40.73299026,10.5,2.5,13.8
2,2015-01-15 09:25:39 +00:00,2015-01-15 10:13:11 +00:00,1,17.57,-73.98774719,40.76004028,-73.78913116,40.64668655,52,11.63,69.76
2,2015-01-15 09:25:39 +00:00,2015-01-15 09:56:05 +00:00,1,9.8,-73.98088837,40.74743652,-73.98264313,40.65803528,32,8,40.8
2,2015-01-15 09:25:40 +00:00,2015-01-15 09:53:54 +00:00,1,5.77,-73.97274017,40.75658035,-74.01331329,40.70341873,24.5,0,25.3
2,2015-01-15 09:25:40 +00:00,2015-01-15 09:31:24 +00:00,1,0.46,-73.99961853,40.7437706,-73.99459076,40.74786377,5.5,1.1,7.4
2,2015-01-15 09:25:40 +00:00,2015-01-15 09:32:10 +00:00,5,1.2,-74.00508881,40.74068832,-74.00595093,40.7245636,6.5,0,7.3
2,2015-01-15 09:25:40 +00:00,2015-01-15 09:32:37 +00:00,1,1.08,-73.9834137,40.74165344,-73.99217987,40.73051071,6.5,1.3,8.6
2,2015-01-15 09:25:40 +00:00,2015-01-15 09:27:53 +00:00,2,0.44,-73.97940826,40.78643799,-73.98117828,40.78160858,4,0,4.8
2,2015-01-15 09:25:41 +00:00,2015-01-15 09:44:16 +00:00,1,2.58,-73.99278259,40.73587036,-73.97012329,40.76248169,13.5,2.7,17
2,2015-01-15 09:25:41 +00:00,2015-01-15 09:39:12 +00:00,1,1.01,-73.99230957,40.74927139,-73.98581696,40.75894928,9.5,5,15.3
2,2015-01-15 09:25:42 +00:00,2015-01-15 09:47:36 +00:00,5,3.52,-73.97088623,40.7831459,-74.00458527,40.74215317,16,2,18.8
2,2015-01-15 09:25:42 +00:00,2015-01-15 09:31:28 +00:00,1,0.9,-73.99697113,40.74232483,-74.00804901,40.7395134,6,1.2,8
2,2015-01-15 09:25:42 +00:00,2015-01-15 09:28:27 +00:00,1,0.47,-73.97794342,40.75270081,-73.98160553,40.7468338,4,0,4.8
2,2015-01-15 09:25:42 +00:00,2015-01-15 09:38:32 +00:00,1,2.92,-73.99646759,40.73798752,-74.01667023,40.71559906,12,2.4,15.2
2,2015-01-15 09:25:42 +00:00,2015-01-15 09:38:44 +00:00,4,2.19,-73.96153259,40.78012085,-73.98327637,40.76092148,10.5,1.5,12.8
2,2015-01-15 09:25:42 +00:00,2015-01-15 09:34:56 +00:00,6,2.48,-73.966362,40.78953934,-73.98217773,40.75931931,9.5,2.38,12.68
2,2015-01-15 09:25:43 +00:00,2015-01-15 09:35:25 +00:00,1,1.1,-73.96398163,40.76283646,-73.97436523,40.75699615,7.5,0,8.3
2,2015-01-15 22:00:59 +00:00,2015-01-15 22:18:34 +00:00,1,2.15,-73.96860504,40.75941849,-73.99597931,40.75390244,12.5,2,15.8
2,2015-01-15 22:00:59 +00:00,2015-01-15 22:09:40 +00:00,6,1.58,-73.96922302,40.76826859,-73.98350525,40.74959946,8,0,9.3
2,2015-01-15 22:00:59 +00:00,2015-01-15 22:19:22 +00:00,1,10.8,-73.77674866,40.64545822,-73.91287231,40.64117813,30.5,6.2,38
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:04:53 +00:00,1,1.66,-73.97963715,40.78121185,-73.96434784,40.80226135,6.5,1.4,9.2
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:19:31 +00:00,1,4.86,-74.00700378,40.72883987,-73.97577667,40.78295898,18,2.5,21.8
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:08:24 +00:00,3,1.43,-73.96105957,40.75632095,-73.94747162,40.7712059,7.5,0,8.8
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:30:57 +00:00,1,9.03,-74.00109863,40.74672699,-73.95970154,40.67667389,29.5,6,36.8
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:05:23 +00:00,1,0.9,-73.98957062,40.72055817,-73.99935913,40.72767639,5.5,0,6.8
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:05:02 +00:00,1,0.4,-73.99536133,40.73324585,-74.00006866,40.73052597,4.5,1,6.8
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:12:20 +00:00,1,2.56,-73.98383331,40.76008606,-73.9987793,40.73238373,10.5,2.75,14.55
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:03:25 +00:00,3,0.56,-73.97583008,40.75230026,-73.97788239,40.7461586,4,0.9,6.2
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:09:20 +00:00,1,1.65,-73.97371674,40.75999832,-73.95510101,40.76903534,8,1.7,11
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:15:16 +00:00,3,3.16,-73.99265289,40.72386551,-73.97090149,40.69319916,13.5,2.8,17.6
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:06:17 +00:00,1,1.13,-73.98027802,40.7655983,-73.99032593,40.751091,6,0,7.3
2,2015-01-15 22:01:00 +00:00,2015-01-15 22:12:10 +00:00,1,2.75,-73.98332977,40.74992371,-73.95497894,40.77429199,10.5,2.2,14
2,2015-01-15 22:01:01 +00:00,2015-01-15 22:12:39 +00:00,1,1.9,-73.98793793,40.73847961,-73.98836517,40.7216835,9.5,0,10.8
2,2015-01-15 22:01:01 +00:00,2015-01-15 22:02:56 +00:00,1,0.49,-73.90188599,40.87871552,-73.8966217,40.88283157,3.5,2.5,7.3
2,2015-01-15 22:01:01 +00:00,2015-01-15 22:30:24 +00:00,1,7.38,-73.97428131,40.76242828,-73.96659088,40.67552948,25.5,0,26.8
2,2015-01-15 22:01:02 +00:00,2015-01-15 22:12:31 +00:00,2,2.81,-73.95420837,40.77988815,-73.9797287,40.75048065,11.5,2.4,15.2
2,2015-01-15 22:01:02 +00:00,2015-01-15 22:10:35 +00:00,1,2.35,-73.95114899,40.74318314,-73.9149704,40.75990295,10,2.1,13.4
2,2015-01-15 22:01:02 +00:00,2015-01-15 22:18:03 +00:00,2,8.71,-73.8706131,40.77362061,-73.96787262,40.75218964,25.5,0,32.13
2,2015-01-15 15:33:38 +00:00,2015-01-15 15:54:28 +00:00,1,2.05,-73.94834137,40.77439117,-73.9781189,40.78657913,13,0,13.8
